@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 {0,1,2,3,4,5}

@data
1236,'2017/02/12 17:23:37:828',4,-137.558136,75.144318,64.696121,0,0,0,-152.461777,-0.620306,39.332844,-198.214478,37.033726,31.885342,-205.850723,45.393082,25.449722,-169.267151,86.819298,-34.964546,-161.909241,97.602425,-14.829254,86904.96875,-0.983671,-0.165111,-0.071618,0.09025,-0.108252,-0.990018,-1.404495,-0.108911,0.090909,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1237,'2017/02/12 17:23:37:844',4,-137.612152,75.16114,64.612503,0,0,0,-152.555435,-0.597672,39.255188,-198.283508,37.087917,31.820366,-205.914261,45.447536,25.383247,-170.281982,86.189201,-34.543697,-162.277252,97.444405,-14.764339,84621.289063,-0.983754,-0.164534,-0.071809,0.090398,-0.108425,-0.989986,-1.405079,-0.109087,0.09106,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1238,'2017/02/12 17:23:37:861',4,-137.63414,75.167984,64.578484,0,0,0,-152.593536,-0.588456,39.223591,-198.311554,37.110241,31.795332,-205.940125,45.469788,25.357649,-170.813675,85.957954,-34.311932,-162.409714,97.389297,-14.74511,83452.726563,-0.983787,-0.1643,-0.071887,0.090459,-0.108496,-0.989973,-1.405316,-0.109159,0.091122,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1239,'2017/02/12 17:23:37:878',4,-137.663605,75.177155,64.532875,0,0,0,-152.644608,-0.576099,39.181236,-198.349106,37.140396,31.762966,-205.974777,45.499687,25.324562,-171.169434,85.691681,-34.165085,-162.57692,97.320946,-14.72358,82597.664063,-0.983832,-0.163985,-0.071991,0.090539,-0.108591,-0.989955,-1.405634,-0.109256,0.091204,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1240,'2017/02/12 17:23:37:894',4,-137.672241,75.179848,64.519493,0,0,0,-152.659592,-0.572472,39.168808,-198.360123,37.149315,31.75382,-205.984955,45.508484,25.315216,-171.280487,85.619911,-34.120838,-162.623474,97.302238,-14.718336,82344.070313,-0.983845,-0.163893,-0.072022,0.090563,-0.108618,-0.98995,-1.405728,-0.109284,0.091228,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1241,'2017/02/12 17:23:37:911',4,-137.701599,75.188988,64.47406,0,0,0,-152.71048,-0.560153,39.126614,-198.397446,37.179955,31.724634,-206.019501,45.538471,25.2854,-171.614746,85.430893,-33.995548,-162.771103,97.244186,-14.705089,81596.34375,-0.98389,-0.16358,-0.072126,0.090643,-0.108713,-0.989932,-1.406045,-0.10938,0.09131,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1242,'2017/02/12 17:23:37:929',4,-138.075912,75.239273,63.763344,0,0,0,-153.151566,-0.49997,38.425934,-198.797562,37.288109,31.01885,-206.409515,45.650475,24.57588,-172.155502,85.324318,-34.600475,-163.200684,97.248451,-15.379479,81181.710938,-0.984027,-0.162609,-0.072448,0.090891,-0.109006,-0.989877,-1.407028,-0.109679,0.091564,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1243,'2017/02/12 17:23:37:946',4,-138.281097,75.266838,63.373764,0,0,0,-153.393326,-0.466956,38.041855,-199.016693,37.348763,30.639,-206.623352,45.712322,24.194231,-172.592972,85.167496,-34.850422,-163.462387,97.237312,-15.736654,80602.960938,-0.984102,-0.162076,-0.072624,0.091027,-0.109167,-0.989847,-1.407567,-0.109843,0.091703,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1244,'2017/02/12 17:23:37:961',4,-142.213409,75.654831,61.467777,0,0,0,-161.787903,0.684586,36.93222,-203.656006,41.779839,25.772959,-210.146057,50.536217,18.66548,-170.986526,84.963211,-38.237968,-160.629395,97.325554,-19.546103,89446.90625,-0.987534,-0.085556,-0.132121,0.14343,-0.143371,-0.97922,-1.484376,-0.14538,0.145439,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1245,'2017/02/12 17:23:37:978',4,-143.267761,75.758865,60.956734,0,0,0,-164.037949,1.035757,36.651409,-204.829025,42.928997,24.51474,-211.013611,51.76479,17.237394,-171.741562,84.722855,-38.591236,-161.594376,96.358986,-19.837271,88346.195313,-0.986843,-0.065536,-0.147802,0.156345,-0.153913,-0.975637,-1.504484,-0.156467,0.158898,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1246,'2017/02/12 17:23:37:993',4,-143.653824,75.796959,60.769611,0,0,0,-164.861389,1.168873,36.55019,-205.252197,43.346725,24.066813,-211.325043,52.207939,16.728491,-172.351242,84.713799,-38.578465,-163.260513,95.405998,-19.376356,86975.234375,-0.986429,-0.058274,-0.153499,0.160933,-0.157901,-0.974252,-1.511789,-0.160677,0.163707,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1247,'2017/02/12 17:23:38:011',4,-143.873276,75.818611,60.663242,0,0,0,-165.329346,1.245628,36.493019,-205.49147,43.584129,23.818216,-211.500977,52.458569,16.445629,-172.871323,84.795837,-38.497055,-163.842621,95.055321,-19.258442,86012.296875,-0.986156,-0.054164,-0.156726,0.163505,-0.160198,-0.973449,-1.515927,-0.163105,0.166411,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1248,'2017/02/12 17:23:38:028',4,-144.018463,75.832932,60.592876,0,0,0,-165.63887,1.296839,36.455341,-205.649323,43.741505,23.657547,-211.617096,52.624027,16.262495,-173.210236,84.850441,-38.443249,-164.136093,94.869911,-19.219515,85409.960938,-0.98596,-0.051453,-0.158855,0.165193,-0.161728,-0.972911,-1.518658,-0.164725,0.168188,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1249,'2017/02/12 17:23:38:045',4,-144.122192,75.84317,60.542599,0,0,0,-165.859985,1.33364,36.42849,-205.761948,43.854305,23.545452,-211.700027,52.74218,16.134472,-173.530518,84.925491,-38.37122,-164.317749,94.751823,-19.203882,84841.65625,-0.985813,-0.049519,-0.160374,0.166391,-0.162827,-0.972523,-1.520607,-0.165889,0.169452,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1250,'2017/02/12 17:23:38:065',4,-144.201065,75.850952,60.504368,0,0,0,-166.028107,1.36174,36.408112,-205.847519,43.940414,23.462273,-211.763123,52.832047,16.039267,-173.893997,85.020821,-38.261971,-164.443604,94.668335,-19.197392,84174.367188,-0.985698,-0.04805,-0.161528,0.167299,-0.163666,-0.972227,-1.522087,-0.166777,0.170409,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1251,'2017/02/12 17:23:38:077',4,-144.66925,75.810669,59.957745,0,0,0,-166.699661,1.368147,35.902294,-206.32991,44.075012,22.800047,-212.193588,52.976688,15.349265,-174.329956,85.058426,-38.783165,-164.75589,94.536667,-19.76424,84057.945313,-0.985421,-0.04471,-0.164153,0.169354,-0.165587,-0.971545,-1.525456,-0.168814,0.17258,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1252,'2017/02/12 17:23:38:095',4,-144.931274,75.788124,59.651825,0,0,0,-167.075455,1.371964,35.619286,-206.599762,44.150936,22.433235,-212.434555,53.057663,14.967072,-174.600906,85.080429,-39.062969,-164.958755,94.45089,-20.068434,83936.789063,-0.985259,-0.042845,-0.165619,0.170497,-0.166668,-0.97116,-1.527338,-0.169961,0.173789,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1253,'2017/02/12 17:23:38:111',4,-145.085236,75.774872,59.472054,0,0,0,-167.29628,1.374285,35.453003,-206.758377,44.196224,22.220898,-212.57637,53.105488,14.745808,-174.758972,85.075462,-39.225391,-165.099503,94.39135,-20.237177,83854.976563,-0.985161,-0.04175,-0.16648,0.171166,-0.167305,-0.970933,-1.528443,-0.170638,0.174497,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1254,'2017/02/12 17:23:38:128',4,-145.141663,75.77002,59.406178,0,0,0,-167.377197,1.37515,35.392075,-206.816528,44.213039,22.144064,-212.628418,53.1231,14.665734,-174.850922,85.09304,-39.270641,-165.156387,94.367302,-20.29653,83761.71875,-0.985124,-0.041349,-0.166795,0.17141,-0.167539,-0.97085,-1.528848,-0.170886,0.174756,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1255,'2017/02/12 17:23:38:144',4,-145.228027,75.762589,59.305344,0,0,0,-167.501038,1.376488,35.29882,-206.905594,44.239113,22.027943,-212.708206,53.150211,14.544702,-174.975586,85.060921,-39.34227,-165.769836,94.095642,-20.14369,83553.867188,-0.985068,-0.040735,-0.167277,0.171784,-0.167897,-0.970722,-1.529467,-0.171267,0.175152,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1256,'2017/02/12 17:23:38:162',4,-145.292358,75.75705,59.230244,0,0,0,-167.593292,1.377497,35.229366,-206.972,44.2589,21.943022,-212.767792,53.17057,14.456169,-176.382721,84.61116,-38.717834,-166.713821,93.720451,-19.799988,80453.054688,-0.985026,-0.040279,-0.167636,0.172062,-0.168164,-0.970626,-1.529928,-0.17155,0.175447,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1257,'2017/02/12 17:23:38:181',4,-145.362915,75.750984,59.147865,0,0,0,-167.694473,1.378615,35.153183,-207.044922,44.281124,21.852072,-212.833344,53.193146,14.36132,-178.283661,83.92128,-37.771893,-167.381714,93.458603,-19.585449,76113.640625,-0.984979,-0.039778,-0.16803,0.172367,-0.168457,-0.970521,-1.530434,-0.171862,0.175769,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1258,'2017/02/12 17:23:38:194',4,-145.381805,75.749359,59.125801,0,0,0,-167.721573,1.378916,35.132778,-207.064468,44.287197,21.828224,-212.850952,53.199249,14.336442,-178.692108,83.761665,-37.562302,-168.447647,93.589584,-19.22801,75068.992188,-0.984966,-0.039644,-0.168135,0.172448,-0.168536,-0.970493,-1.530569,-0.171945,0.175856,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1259,'2017/02/12 17:23:38:211',4,-145.414063,75.746582,59.088139,0,0,0,-167.767822,1.379433,35.097954,-207.09787,44.297718,21.788151,-212.881058,53.20974,14.294628,-179.405228,83.458458,-37.19035,-169.765152,93.740234,-18.768297,73360.664063,-0.984945,-0.039415,-0.168315,0.172587,-0.16867,-0.970445,-1.5308,-0.172088,0.176003,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1260,'2017/02/12 17:23:38:232',4,-145.441025,75.744263,59.056664,0,0,0,-167.806488,1.379866,35.068848,-207.125824,44.306683,21.755373,-212.906296,53.21859,14.260415,-179.701263,83.230713,-37.040348,-170.377075,93.804504,-18.561201,72636.867188,-0.984927,-0.039224,-0.168466,0.172703,-0.168782,-0.970405,-1.530993,-0.172207,0.176126,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1261,'2017/02/12 17:23:38:244',4,-145.463928,75.742287,59.029926,0,0,0,-167.839325,1.380236,35.044121,-207.149597,44.314445,21.728146,-212.927795,53.226181,14.231985,-180.048035,82.925499,-36.847488,-170.735077,93.83989,-18.447544,71780.46875,-0.984911,-0.039062,-0.168593,0.172802,-0.168878,-0.970371,-1.531157,-0.172308,0.176231,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1262,'2017/02/12 17:23:38:260',4,-145.799286,75.650711,58.535515,0,0,0,-168.208908,1.296722,34.556652,-207.487274,44.253006,21.218184,-213.256943,53.165859,13.717486,-180.509277,82.556099,-37.226406,-171.255798,93.770813,-18.860006,71335.421875,-0.984858,-0.038502,-0.169033,0.173141,-0.169206,-0.970253,-1.531722,-0.172658,0.176591,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1263,'2017/02/12 17:23:38:276',4,-145.996826,75.596764,58.244305,0,0,0,-168.426605,1.247538,34.269527,-207.686264,44.217274,20.919727,-213.450989,53.130547,13.416411,-180.760773,82.203728,-37.441826,-171.591858,93.733192,-19.089983,71046.757813,-0.984826,-0.038173,-0.169292,0.173341,-0.1694,-0.970184,-1.532054,-0.172864,0.176803,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1264,'2017/02/12 17:23:38:294',4,-146.117554,75.563797,58.066319,0,0,0,-168.559647,1.21748,34.094044,-207.807968,44.195858,20.739063,-213.569763,53.109165,13.234195,-180.929672,81.734032,-37.53056,-171.821991,93.712784,-19.219673,70706.984375,-0.984807,-0.037972,-0.16945,0.173463,-0.169519,-0.970141,-1.532257,-0.17299,0.176932,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1265,'2017/02/12 17:23:38:311',4,-146.199524,75.541412,57.94548,0,0,0,-168.649979,1.197074,33.974903,-207.890656,44.181641,20.617735,-213.650528,53.09481,13.111848,-180.952454,81.23867,-37.615982,-171.991501,93.700287,-19.301826,70575.3125,-0.984794,-0.037836,-0.169557,0.173546,-0.169599,-0.970112,-1.532395,-0.173075,0.17702,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1266,'2017/02/12 17:23:38:327',4,-146.231644,75.532639,57.898129,0,0,0,-168.685379,1.189078,33.928211,-207.923065,44.176174,20.57062,-213.682236,53.089233,13.064344,-180.996216,81.009056,-37.622948,-172.061249,93.695724,-19.332533,70422.078125,-0.984789,-0.037782,-0.169599,0.173578,-0.169631,-0.970101,-1.532449,-0.173109,0.177054,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1267,'2017/02/12 17:23:38:348',4,-146.305222,75.512543,57.789658,0,0,0,-168.766464,1.170762,33.821266,-207.997406,44.163967,20.463993,-213.754959,53.076618,12.956862,-181.081802,80.421814,-37.641506,-172.228714,93.68605,-19.399391,70082.789063,-0.984777,-0.03766,-0.169696,0.173652,-0.169703,-0.970075,-1.532573,-0.173185,0.177133,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1268,'2017/02/12 17:23:38:364',4,-146.341187,75.502724,57.736618,0,0,0,-168.806107,1.161806,33.76897,-208.033783,44.158218,20.41275,-213.790619,53.070553,12.905224,-181.149689,80.133781,-37.636066,-172.314865,93.681747,-19.430147,69862.203125,-0.984771,-0.0376,-0.169743,0.173689,-0.169738,-0.970062,-1.532634,-0.173223,0.177171,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1269,'2017/02/12 17:23:38:378',4,-146.515198,75.435387,57.4828,0,0,0,-168.985016,1.09563,33.516151,-208.208176,44.095493,20.157923,-213.963837,53.007839,12.649778,-181.320343,79.958405,-37.87534,-172.506927,93.616684,-19.675495,69807.992188,-0.984763,-0.03752,-0.169806,0.173737,-0.169785,-0.970046,-1.532715,-0.173273,0.177223,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1270,'2017/02/12 17:23:38:393',4,-146.766769,75.33802,57.11581,0,0,0,-169.243698,0.999948,33.150604,-208.460358,44.005028,19.790403,-214.214386,52.917267,12.281388,-181.494186,79.636086,-38.25219,-172.79248,93.523422,-20.026787,69848.835938,-0.984752,-0.037404,-0.169897,0.173807,-0.169854,-0.970021,-1.532832,-0.173346,0.177297,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1271,'2017/02/12 17:23:38:410',4,-146.913132,75.28138,56.902317,0,0,0,-169.39418,0.944285,32.937946,-208.607132,43.952755,19.578051,-214.360291,52.86475,12.068566,-181.559021,79.347153,-38.477432,-172.971252,93.470474,-20.225595,69896.6875,-0.984745,-0.037336,-0.16995,0.173848,-0.169893,-0.970007,-1.5329,-0.173388,0.177341,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
1272,'2017/02/12 17:23:38:428',4,-147.008499,75.244469,56.763191,0,0,0,-169.492233,0.908013,32.79937,-208.702835,43.918964,19.440804,-214.45549,52.830666,11.93104,-181.66452,79.174232,-38.592144,-173.096252,93.436844,-20.351402,69805.890625,-0.984741,-0.037293,-0.169984,0.173874,-0.169919,-0.969997,-1.532944,-0.173416,0.177369,-122.390053,77.557991,57.503178,0,0,0,-198.922897,64.668129,72.741714,-182.679474,57.474293,65.06797,-200.334778,49.251858,46.554886,-174.434174,81.905739,-37.041927,-157.515305,85.527115,-22.80304,22117.083984,-0.685943,-0.725753,0.052578,-0.562587,0.483124,-0.670885,-0.757205,0.624108,-0.697824,0,1,1
